
#clusternum,posRMS,velRMS,totRMS,astromRMS,timespan,uniquepoints,obsnights,metric,orbit_a,orbit_e,orbit_MJD,orbitX,orbitY,orbitZ,orbitVX,orbitVY,orbitVZ,orbit_eval_count,avg_det_qual,max_known_obj,minvel,maxvel,minGCR,maxGCR,minpa,maxpa,mintimespan,maxtimespan,minarc,maxarc,stringID,min_nightstep,max_nightstep,magmean,magrms,magrange,rating,crossaccel,alongaccel,totalaccel
0,10703.244,13429.288,17172.805,0.0604,4.017879,10,3,8773.376989,2.941398,0.841830,59809.423871,298699437.3,-127369763.2,5818831.3,-22.2605,-4.2669,-1.3869,90,-1.0,0,0.199281,0.206239,0.034692,0.038702,244.348783,244.744506,0.299256,0.898682,9.257741,27.068789,ps1_59809_1116730,0.983136,2.947501,20.238000,0.184980,0.420000,MIXED,0.000028,0.000956,0.000956
#MPC 80-column formatted observations:
#clusternum,posRMS,velRMS,totRMS,astromRMS,timespan,uniquepoints,obsnights,metric,orbit_a,orbit_e,orbit_MJD,orbitX,orbitY,orbitZ,orbitVX,orbitVY,orbitVZ,orbit_eval_count,avg_det_qual,max_known_obj,minvel,maxvel,minGCR,maxGCR,minpa,maxpa,mintimespan,maxtimespan,minarc,maxarc,stringID,min_nightstep,max_nightstep,magmean,magrms,magrange,rating,crossaccel,alongaccel,totalaccel
12,18215.455,26362.710,32043.646,0.1411,5.959158,15,3,5628.109727,3.299696,0.791431,59817.421371,335357370.8,-88878386.5,34114854.4,-19.6074,-9.0342,-5.1445,83,-1.0,0,0.207237,0.218811,0.016633,0.025515,233.619061,234.447667,0.844560,0.911494,26.348226,28.656577,ps1_59817_1012602,1.015639,4.835033,18.620667,0.155493,0.440001,MIXED,0.000275,0.001003,0.001040
#MPC 80-column formatted observations:
     a000012  C2022 08 26.43483022 56 39.769-00 40 02.55         18.9 w      F51
     a000012  C2022 08 26.44658522 56 39.293-00 40 07.67         18.9 w      F51
     a000012  C2022 08 26.45835922 56 38.818-00 40 12.76         18.8 w      F51
     a000012  C2022 08 26.47014722 56 38.339-00 40 17.88         18.7 w      F51
     a000012  C2022 08 27.48578622 55 58.834-00 47 41.94         18.7 w      F51
     a000012  C2022 08 27.49841022 55 58.319-00 47 47.55         18.7 w      F51
     a000012  C2022 08 27.51116022 55 57.800-00 47 53.14         18.6 w      F51
